IdSensore;Tipologia;IdTipologia;UnitaMisura;DataMinimaRT;DataMinimaPubblicazione;DataMassimaRT;UTM Nord;UTM Est;Quota;idStazione;Nome;Provincia;Comune
14703;Velocità Vento;9;m/s;11/12/2013;;06/05/2024;4973248;515391;501;856;Fortunago ;PV;Fortunago
14712;Precipitazione;2;mm;13/10/2014;;06/05/2024;5053559;523312;180;868;Lesmo Peregallo;MB;Lesmo
14714;Direzione Vento;10;°;30/12/2014;;06/05/2024;5102069;518430;1285;1545;San Siro Alpe Rescascìa;CO;San Siro
14715;Velocità Vento;9;m/s;30/12/2014;;06/05/2024;5102069;518430;1285;1545;San Siro Alpe Rescascìa;CO;San Siro
14724;Precipitazione;2;mm;30/12/2014;;06/05/2024;5102069;518430;1285;1545;San Siro Alpe Rescascìa;CO;San Siro
14725;Temperatura;3;°C;30/12/2014;;06/05/2024;5102069;518430;1285;1545;San Siro Alpe Rescascìa;CO;San Siro
14728;Umidità Relativa;11;%;30/12/2014;;06/05/2024;5102069;518430;1285;1545;San Siro Alpe Rescascìa;CO;San Siro
14731;Direzione Vento;10;°;29/12/2014;;06/05/2024;4947846;517168;1363;857;Santa Margherita di Staffora Passo del Giovà;PV;Santa Margherita di Staffora
14732;Velocità Vento;9;m/s;29/12/2014;;06/05/2024;4947846;517168;1363;857;Santa Margherita di Staffora Passo del Giovà;PV;Santa Margherita di Staffora
14741;Precipitazione;2;mm;24/02/2015;;06/05/2024;5040479;506867;143;1546;Rho Scalo Fiorenza - Prato;MI;Rho
14742;Temperatura;3;°C;24/02/2015;;06/05/2024;5040479;506867;143;1546;Rho Scalo Fiorenza - Prato;MI;Rho
14745;Umidità Relativa;11;%;24/02/2015;;06/05/2024;5040479;506867;143;1546;Rho Scalo Fiorenza - Prato;MI;Rho
14748;Direzione Vento;10;°;24/02/2015;;06/05/2024;5040421;507155;143;1547;Rho Scalo Fiorenza - Tetto;MI;Rho
14749;Velocità Vento;9;m/s;24/02/2015;;06/05/2024;5040421;507155;143;1547;Rho Scalo Fiorenza - Tetto;MI;Rho
14759;Livello Idrometrico;1;cm;14/06/2015;;06/05/2024;5081001;591075;205;1549;Darfo Boario Terme Cav. Vittorio Veneto;BS;Darfo Boario Terme
14765;Precipitazione;2;mm;13/08/2015;;06/05/2024;5036208;553342;104;1553;Mozzanica v.Donizetti;BG;Mozzanica
14766;Temperatura;3;°C;20/07/2015;;06/05/2024;5036208;553342;104;1553;Mozzanica v.Donizetti;BG;Mozzanica
14769;Umidità Relativa;11;%;20/07/2015;;06/05/2024;5036208;553342;104;1553;Mozzanica v.Donizetti;BG;Mozzanica
14772;Direzione Vento;10;°;20/07/2015;;06/05/2024;5036208;553342;104;1553;Mozzanica v.Donizetti;BG;Mozzanica
14773;Velocità Vento;9;m/s;20/07/2015;;06/05/2024;5036208;553342;104;1553;Mozzanica v.Donizetti;BG;Mozzanica
14782;Direzione Vento;10;°;09/05/2017;;06/05/2024;5044545;622300;73;1555;Manerba del Garda Dusano;BS;Manerba del Garda
14783;Velocità Vento;9;m/s;09/05/2017;;06/05/2024;5044545;622300;73;1555;Manerba del Garda Dusano;BS;Manerba del Garda
17001;Temperatura;3;°C;10/10/2011;;06/05/2024;4995675;584111;36;1303;Cremona v.Gerre Borghi;CR;Cremona
17002;Umidità Relativa;11;%;20/09/2011;;06/05/2024;4995675;584111;36;1303;Cremona v.Gerre Borghi;CR;Cremona
17003;Radiazione Globale;12;W/m²;20/09/2011;;06/05/2024;4995675;584111;36;1303;Cremona v.Gerre Borghi;CR;Cremona
17131;Precipitazione;2;mm;10/10/2011;;06/05/2024;4995675;584111;36;1303;Cremona v.Gerre Borghi;CR;Cremona
17418;Velocità Vento;9;m/s;22/03/2018;;06/05/2024;4987916;517630;77;1862;Broni ;PV;Broni
17419;Direzione Vento;10;°;22/03/2018;;06/05/2024;4987916;517630;77;1862;Broni ;PV;Broni
17429;Radiazione Globale;12;W/m²;22/03/2018;;06/05/2024;4987916;517630;77;1862;Broni ;PV;Broni
17432;Temperatura;3;°C;22/03/2018;;06/05/2024;4987916;517630;77;1862;Broni ;PV;Broni
17435;Umidità Relativa;11;%;22/03/2018;;06/05/2024;4987916;517630;77;1862;Broni ;PV;Broni
17437;Precipitazione;2;mm;22/03/2018;;06/05/2024;4987916;517630;77;1862;Broni ;PV;Broni
17443;Temperatura;3;°C;13/07/2018;;06/05/2024;5086804;600114;472;1692;Bienno Piazze;BS;Bienno
17446;Precipitazione;2;mm;13/07/2018;;06/05/2024;5086804;600114;472;1692;Bienno Piazze;BS;Bienno
17448;Livello Idrometrico;1;cm;12/10/2018;;06/05/2024;5037842;540270;105;1870;Rivolta d'Adda Monfalcone;CR;Rivolta d'Adda
17450;Precipitazione;2;mm;27/11/2018;;06/05/2024;5060849;582076;185;1871;Tavernola Bergamasca Gallinarga;BG;Tavernola Bergamasca
17451;Temperatura;3;°C;27/11/2018;;06/05/2024;5060849;582076;185;1871;Tavernola Bergamasca Gallinarga;BG;Tavernola Bergamasca
17454;Velocità Vento;9;m/s;27/11/2018;;06/05/2024;5060849;582076;185;1871;Tavernola Bergamasca Gallinarga;BG;Tavernola Bergamasca
17456;Direzione Vento;10;°;27/11/2018;;06/05/2024;5060849;582076;185;1871;Tavernola Bergamasca Gallinarga;BG;Tavernola Bergamasca
17459;Precipitazione;2;mm;26/09/2018;;06/05/2024;5081375;520268;554;1872;Lasnigo s.Alessandro;CO;Lasnigo
17460;Temperatura;3;°C;26/09/2018;;06/05/2024;5081375;520268;554;1872;Lasnigo s.Alessandro;CO;Lasnigo
17463;Umidità Relativa;11;%;26/09/2018;;06/05/2024;5081375;520268;554;1872;Lasnigo s.Alessandro;CO;Lasnigo
17464;Radiazione Globale;12;W/m²;21/10/2018;;06/05/2024;5097125;566799;1955;58;Carona Lago Fregabolgia;BG;Carona
17465;Umidità Relativa;11;%;21/10/2018;;06/05/2024;5097125;566799;1955;58;Carona Lago Fregabolgia;BG;Carona
17468;Velocità Vento;9;m/s;21/10/2018;;06/05/2024;5097125;566799;1955;58;Carona Lago Fregabolgia;BG;Carona
17470;Direzione Vento;10;°;21/10/2018;;06/05/2024;5097125;566799;1955;58;Carona Lago Fregabolgia;BG;Carona
17472;Umidità Relativa;11;%;27/11/2018;;06/05/2024;5060849;582076;185;1871;Tavernola Bergamasca Gallinarga;BG;Tavernola Bergamasca
17473;Radiazione Globale;12;W/m²;26/09/2018;;06/05/2024;5083535;518233;1158;1679;Sormano rifugio Alpetto;CO;Sormano
17474;Radiazione Globale;12;W/m²;27/09/2018;;06/05/2024;5102054;482122;1302;1382;Veddasca Monte Cadrigna;VA;Veddasca
17475;Radiazione Globale;12;W/m²;26/09/2018;;06/05/2024;5102069;518430;1285;1545;San Siro Alpe Rescascìa;CO;San Siro
17476;Radiazione Globale;12;W/m²;26/09/2018;;06/05/2024;5126494;526127;1362;1420;Gordona ;SO;Gordona
17477;Radiazione Globale;12;W/m²;28/09/2018;;06/05/2024;4947846;517168;1363;857;Santa Margherita di Staffora Passo del Giovà;PV;Santa Margherita di Staffora
17479;Radiazione Globale;12;W/m²;28/12/2018;;06/05/2024;5026799;491367;115;1873;Abbiategrasso Strada Casalina;MI;Abbiategrasso
17481;Velocità Vento;9;m/s;28/12/2018;;06/05/2024;5026799;491367;115;1873;Abbiategrasso Strada Casalina;MI;Abbiategrasso
17483;Direzione Vento;10;°;27/12/2018;;06/05/2024;5026799;491367;115;1873;Abbiategrasso Strada Casalina;MI;Abbiategrasso
17487;Precipitazione;2;mm;13/11/2018;;06/05/2024;5033848;488617;137;1874;Magenta cascina Mainaga;MI;Magenta
17488;Temperatura;3;°C;30/10/2018;;06/05/2024;5033844;488621;137;1874;Magenta cascina Mainaga;MI;Magenta
17491;Umidità Relativa;11;%;30/10/2018;;06/05/2024;5033844;488621;137;1874;Magenta cascina Mainaga;MI;Magenta
17498;Livello Idrometrico;1;cm;19/11/2018;;06/05/2024;5024991;515066;98;1875;Opera Ponte Matteotti;MI;Opera
17501;Radiazione Globale;12;W/m²;21/10/2018;;06/05/2024;5003026;511523;71;817;Pavia SS 35;PV;Pavia
17502;Velocità Vento;9;m/s;21/10/2018;;06/05/2024;5003026;511523;71;817;Pavia SS 35;PV;Pavia
17504;Direzione Vento;10;°;21/10/2018;;06/05/2024;5003026;511523;71;817;Pavia SS 35;PV;Pavia
17506;Radiazione Globale;12;W/m²;21/10/2018;;06/05/2024;4987208;680433;10;816;Sermide e Felonica SP 91;MN;Sermide e Felonica
17507;Velocità Vento;9;m/s;21/10/2018;;06/05/2024;4987208;680433;10;816;Sermide e Felonica SP 91;MN;Sermide e Felonica
17509;Direzione Vento;10;°;21/10/2018;;06/05/2024;4987208;680433;10;816;Sermide e Felonica SP 91;MN;Sermide e Felonica
17511;Radiazione Globale;12;W/m²;21/10/2018;;06/05/2024;4973248;515391;501;856;Fortunago ;PV;Fortunago
17518;Radiazione Globale;12;W/m²;21/10/2018;;06/05/2024;5068133;477631;241;1375;Varano Borghi ;VA;Varano Borghi
17527;Radiazione Globale;12;W/m²;21/10/2018;;06/05/2024;5057377;574538;197;874;Sarnico v. Roma;BG;Sarnico
17528;Radiazione Globale;12;W/m²;21/10/2018;;06/05/2024;5044545;622300;73;1555;Manerba del Garda Dusano;BS;Manerba del Garda
17533;Umidità Relativa;11;%;07/01/2019;;06/05/2024;5133847;604242;950;3;Sondalo Le Prese;SO;Sondalo
17536;Umidità Relativa;11;%;26/06/2019;;06/05/2024;5131088;539415;665;60;Villa di Chiavenna ;SO;Villa di Chiavenna
17537;Velocità Vento;9;m/s;26/06/2019;;06/05/2024;5130930;538478;665;60;Villa di Chiavenna ;SO;Villa di Chiavenna
17540;Direzione Vento;10;°;26/06/2019;;06/05/2024;5130930;538478;665;60;Villa di Chiavenna ;SO;Villa di Chiavenna
17545;Umidità Relativa;11;%;28/12/2018;;06/05/2024;5124452;568154;988;33;Lanzada Ganda;SO;Lanzada
17548;Livello Idrometrico;1;cm;16/01/2019;;06/05/2024;5118018;588720;416;1876;Tirano Via Poschiavino;SO;Tirano
17551;Precipitazione;2;mm;19/11/2018;;06/05/2024;5008934;609678;38;1877;Asola v.Industria;MN;Asola
17552;Temperatura;3;°C;19/11/2018;;06/05/2024;5008934;609678;38;1877;Asola v.Industria;MN;Asola
17556;Livello Idrometrico;1;cm;15/11/2018;;06/05/2024;5034552;609726;125;1878;Calcinato Ponte Santa Maria;BS;Calcinato
17561;Precipitazione;2;mm;13/12/2018;;06/05/2024;5028666;610666;92;1879;Montichiari Boschetti;BS;Montichiari
17562;Temperatura;3;°C;13/12/2018;;06/05/2024;5028666;610666;92;1879;Montichiari Boschetti;BS;Montichiari
17565;Radiazione Globale;12;W/m²;13/12/2018;;06/05/2024;5028666;610666;92;1879;Montichiari Boschetti;BS;Montichiari
17567;Velocità Vento;9;m/s;30/11/2018;;06/05/2024;4957210;518916;575;858;Santa Margherita di Staffora Casanova;PV;Santa Margherita di Staffora
17568;Direzione Vento;10;°;30/11/2018;;06/05/2024;4957210;518916;575;858;Santa Margherita di Staffora Casanova;PV;Santa Margherita di Staffora
17572;Precipitazione;2;mm;05/12/2018;;06/05/2024;4996463;484923;84;1880;Lomello Cantona;PV;Lomello
17573;Temperatura;3;°C;05/12/2018;;06/05/2024;4996463;484923;84;1880;Lomello Cantona;PV;Lomello
17578;Livello Idrometrico;1;cm;14/12/2018;;06/05/2024;4990048;490350;76;1881;Mezzana Bigli Passerella;PV;Mezzana Bigli
17580;Temperatura;3;°C;20/08/2016;;06/05/2024;5098634;561423;1954;847;Carona Carisole;BG;Carona
17583;Umidità Relativa;11;%;20/08/2016;;06/05/2024;5098634;561423;1954;847;Carona Carisole;BG;Carona
17585;Temperatura;3;°C;01/01/2008;;06/05/2024;5119691;544851;2280;1889;Val Masino Merdarola;SO;Val Masino
17588;Direzione Vento;10;°;01/08/2019;;06/05/2024;5119691;544851;2280;1889;Val Masino Merdarola;SO;Val Masino
17589;Velocità Vento;9;m/s;01/08/2019;;06/05/2024;5119691;544851;2280;1889;Val Masino Merdarola;SO;Val Masino
17592;Altezza Neve;4;cm;21/12/2007;;06/05/2024;5119691;544851;2280;1889;Val Masino Merdarola;SO;Val Masino
17593;Radiazione Globale;12;W/m²;01/08/2019;;06/05/2024;5119691;544851;2280;1889;Val Masino Merdarola;SO;Val Masino
17600;Precipitazione;2;mm;01/08/2019;;06/05/2024;5119691;544851;2280;1889;Val Masino Merdarola;SO;Val Masino
17612;Altezza Neve;4;cm;07/11/2019;;06/05/2024;5102069;518430;1285;1545;San Siro Alpe Rescascìa;CO;San Siro
17615;Velocità Vento;9;m/s;21/02/2019;;06/05/2024;5094539;480080;205;859;Luino v. Piero Chiara;VA;Luino
17616;Direzione Vento;10;°;21/02/2019;;06/05/2024;5094539;480080;205;859;Luino v. Piero Chiara;VA;Luino
18261;Livello Idrometrico;1;cm;29/07/2018;;06/05/2024;5004817;524815;73;1864;Vistarino ;PV;Vistarino
18264;Livello Idrometrico;1;cm;27/07/2018;;06/05/2024;5075911;505257;205;1865;Cernobbio Ponte Nuovo;CO;Cernobbio
18267;Livello Idrometrico;1;cm;31/08/2018;;06/05/2024;5013473;594870;44;1867;Pralboino SP64;BS;Pralboino
18270;Livello Idrometrico;1;cm;26/09/2018;;06/05/2024;4997057;620259;27;1868;Marcaria Argine Oglio;MN;Marcaria
18298;Livello Idrometrico;1;cm;08/11/2018;;06/05/2024;5113409;531290;201;1869;Sorico Ponte del Passo;CO;Sorico
19004;Velocità Vento;9;m/s;23/09/2013;;06/05/2024;5035847;511082;122;503;Milano P.zza Zavattari;MI;Milano
19007;Velocità Vento;9;m/s;25/03/2014;;06/05/2024;5035365;514782;122;620;Milano v.Brera;MI;Milano
19010;Velocità Vento;9;m/s;12/11/2013;;30/10/2020;5055150;477613;210;559;Somma Lombardo v.Facchinetti;VA;Somma Lombardo
19016;Velocità Vento;9;m/s;31/10/2013;;23/10/2014;5057636;518272;250;512;Carate Brianza v.De Gasperi;MB;Carate Brianza
19019;Velocità Vento;9;m/s;29/10/2013;;06/05/2024;5038105;514918;129;501;Milano v.Marche;MI;Milano
19022;Temperatura;3;°C;01/10/2013;;06/05/2024;5060404;552526;249;1422;Bergamo v.Maffei;BG;Bergamo
19023;Umidità Relativa;11;%;01/10/2013;;06/05/2024;5060404;552526;249;1422;Bergamo v.Maffei;BG;Bergamo
19024;Radiazione Globale;12;W/m²;06/11/2013;;06/05/2024;5060404;552526;249;1422;Bergamo v.Maffei;BG;Bergamo
19026;Precipitazione;2;mm;01/10/2013;;06/05/2024;5060404;552526;249;1422;Bergamo v.Maffei;BG;Bergamo
19042;Velocità Vento;9;m/s;12/11/2013;;10/12/2018;5048975;479783;204;557;Lonate Pozzolo v.Veneto;VA;Lonate Pozzolo
19045;Velocità Vento;9;m/s;11/11/2013;;06/05/2024;5051773;481053;215;687;Ferno v.Di Dio;VA;Ferno
19051;Velocità Vento;9;m/s;26/11/2013;;10/12/2018;5050810;488313;222;555;Busto Arsizio v.Magenta;VA;Busto Arsizio
19058;Velocità Vento;9;m/s;31/10/2013;;06/05/2024;5031403;507619;119;525;Corsico v.le Italia;MI;Corsico
19061;Velocità Vento;9;m/s;30/10/2013;;06/05/2024;5019010;510543;97;535;Lacchiarella v.Molise;MI;Lacchiarella
19064;Velocità Vento;9;m/s;30/10/2013;;15/12/2023;5073499;505203;201;646;Como Villa Gallia;CO;Como
19097;Velocità Vento;9;m/s;24/01/2014;;06/05/2024;5059922;550116;249;583;Bergamo v.Meucci;BG;Bergamo
19100;Velocità Vento;9;m/s;24/01/2014;;06/05/2024;5075429;585212;192;586;Costa Volpino v.Nazionale;BG;Costa Volpino
19103;Velocità Vento;9;m/s;30/01/2014;;06/05/2024;5062715;553620;290;594;Bergamo v.Goisis;BG;Bergamo
19106;Velocità Vento;9;m/s;30/01/2014;;06/05/2024;5052072;547691;182;596;Osio Sotto v.per Levate;BG;Osio Sotto
19109;Velocità Vento;9;m/s;03/12/2013;;06/05/2024;5109468;529713;229;573;Colico v.La Madoneta;LC;Colico
19112;Velocità Vento;9;m/s;17/12/2013;;18/10/2019;5066429;520613;310;575;Nibionno v.della Chiesa;LC;Nibionno
19115;Velocità Vento;9;m/s;17/12/2013;;06/05/2024;5078987;531045;272;706;Lecco v.Sora;LC;Lecco
19121;Velocità Vento;9;m/s;24/01/2014;;29/09/2015;5108901;543736;262;572;Morbegno v.Cortivacci;SO;Morbegno
19124;Velocità Vento;9;m/s;24/01/2014;;22/01/2019;5113073;567873;290;1264;Sondrio v.Paribelli;SO;Sondrio
19148;Velocità Vento;9;m/s;25/11/2013;;06/05/2024;5053519;543342;190;595;Filago v.Don Milani;BG;Filago
19159;Direzione Vento;10;°;19/11/2013;;06/05/2024;5000087;573153;48;1297;Spinadesco v.Battisti;CR;Spinadesco
19160;Velocità Vento;9;m/s;19/11/2013;;06/05/2024;5000087;573153;48;1297;Spinadesco v.Battisti;CR;Spinadesco
19165;Velocità Vento;9;m/s;18/06/2014;;06/05/2024;5076576;527307;247;679;Valmadrera v.Pozzi;LC;Valmadrera
19178;Direzione Vento;10;°;22/11/2013;;06/05/2024;4995675;584111;36;1303;Cremona v.Gerre Borghi;CR;Cremona
19179;Velocità Vento;9;m/s;22/11/2013;;06/05/2024;4995675;584111;36;1303;Cremona v.Gerre Borghi;CR;Cremona
19242;Velocità Vento;9;m/s;03/03/2014;;06/05/2024;5035546;517377;122;502;Milano v.Juvara;MI;Milano
19282;Temperatura;3;°C;28/01/2017;;06/05/2024;5090402;534927;574;1513;Introbio al bivio;LC;Introbio
19283;Umidità Relativa;11;%;22/06/2018;;06/05/2024;5090402;534927;574;1513;Introbio al bivio;LC;Introbio
19293;Temperatura;3;°C;08/05/2018;;06/05/2024;5072042;536210;633;1514;Carenno centro sportivo;LC;Carenno
19294;Umidità Relativa;11;%;08/05/2018;;06/05/2024;5072042;536210;633;1514;Carenno centro sportivo;LC;Carenno
19295;Precipitazione;2;mm;18/07/2014;;06/05/2024;5072042;536210;633;1514;Carenno centro sportivo;LC;Carenno
19300;Velocità Vento;9;m/s;30/07/2014;;06/05/2024;5072042;536210;633;1514;Carenno centro sportivo;LC;Carenno
19301;Direzione Vento;10;°;18/07/2014;;06/05/2024;5072042;536210;633;1514;Carenno centro sportivo;LC;Carenno
19307;Temperatura;3;°C;21/11/2014;;06/05/2024;5112733;535367;993;1518;Dubino La Piazza;SO;Dubino
19308;Umidità Relativa;11;%;21/11/2014;;06/05/2024;5112733;535367;993;1518;Dubino La Piazza;SO;Dubino
19309;Precipitazione;2;mm;21/11/2014;;06/05/2024;5112733;535367;993;1518;Dubino La Piazza;SO;Dubino
19333;Temperatura;3;°C;08/07/2015;;06/05/2024;5099899;532481;910;1551;Premana v.Luciani papa;LC;Premana
19334;Umidità Relativa;11;%;08/07/2015;;06/05/2024;5099899;532481;910;1551;Premana v.Luciani papa;LC;Premana
19335;Precipitazione;2;mm;08/07/2015;;06/05/2024;5099899;532481;910;1551;Premana v.Luciani papa;LC;Premana
19340;Velocità Vento;9;m/s;08/07/2015;;06/05/2024;5099899;532481;910;1551;Premana v.Luciani papa;LC;Premana
19341;Direzione Vento;10;°;08/07/2015;;06/05/2024;5099899;532481;910;1551;Premana v.Luciani papa;LC;Premana
19342;Temperatura;3;°C;03/12/2015;;06/05/2024;5126642;531883;1035;1556;Prata Camportaccio Pratella;SO;Prata Camportaccio
19343;Umidità Relativa;11;%;03/12/2015;;06/05/2024;5126642;531883;1035;1556;Prata Camportaccio Pratella;SO;Prata Camportaccio
19344;Precipitazione;2;mm;03/12/2015;;06/05/2024;5126642;531883;1035;1556;Prata Camportaccio Pratella;SO;Prata Camportaccio
19345;Temperatura;3;°C;14/07/2016;;06/05/2024;5041631;617629;187;1560;Padenghe sul Garda v.Fondrini;BS;Padenghe sul Garda
19346;Umidità Relativa;11;%;14/07/2016;;06/05/2024;5041631;617629;187;1560;Padenghe sul Garda v.Fondrini;BS;Padenghe sul Garda
19347;Precipitazione;2;mm;14/07/2016;;06/05/2024;5041631;617629;187;1560;Padenghe sul Garda v.Fondrini;BS;Padenghe sul Garda
19352;Velocità Vento;9;m/s;19/02/2016;;06/05/2024;5041631;617629;187;1560;Padenghe sul Garda v.Fondrini;BS;Padenghe sul Garda
19353;Direzione Vento;10;°;14/07/2016;;06/05/2024;5041631;617629;187;1560;Padenghe sul Garda v.Fondrini;BS;Padenghe sul Garda
19354;Temperatura;3;°C;23/12/2016;;06/05/2024;5082687;491668;275;1561;Porto Ceresio campo sportivo;VA;Porto Ceresio
19355;Umidità Relativa;11;%;23/12/2016;;06/05/2024;5082687;491668;275;1561;Porto Ceresio campo sportivo;VA;Porto Ceresio
19356;Precipitazione;2;mm;23/12/2016;;06/05/2024;5082687;491668;275;1561;Porto Ceresio campo sportivo;VA;Porto Ceresio
19363;Temperatura;3;°C;05/07/2016;;06/05/2024;5101755;523618;198;1559;Dervio v.S.Cecilia;LC;Dervio
19364;Umidità Relativa;11;%;05/07/2016;;06/05/2024;5101755;523618;198;1559;Dervio v.S.Cecilia;LC;Dervio
19365;Precipitazione;2;mm;03/05/2016;;06/05/2024;5101755;523618;198;1559;Dervio v.S.Cecilia;LC;Dervio
19373;Precipitazione;2;mm;11/07/2016;;06/05/2024;5035365;514782;122;620;Milano v.Brera;MI;Milano
19374;Radiazione Globale;12;W/m²;08/07/2016;;06/05/2024;5035365;514782;122;620;Milano v.Brera;MI;Milano
19375;Temperatura;3;°C;28/07/2016;;06/05/2024;5109394;545135;230;1651;Morbegno eliporto;SO;Morbegno
19376;Umidità Relativa;11;%;23/09/2016;;06/05/2024;5109394;545135;230;1651;Morbegno eliporto;SO;Morbegno
19377;Precipitazione;2;mm;28/07/2016;;06/05/2024;5109394;545135;230;1651;Morbegno eliporto;SO;Morbegno
19382;Velocità Vento;9;m/s;23/09/2016;;06/05/2024;5109394;545135;230;1651;Morbegno eliporto;SO;Morbegno
19383;Direzione Vento;10;°;28/07/2016;;06/05/2024;5109394;545135;230;1651;Morbegno eliporto;SO;Morbegno
